Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
42.65 s,3.15 m,-3.89 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.76 s,3.15 m,-3.88 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.89 s,3.16 m,-3.87 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.01 s,3.17 m,-3.86 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.13 s,3.18 m,-3.85 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.25 s,3.19 m,-3.85 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.37 s,3.19 m,-3.84 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.49 s,3.20 m,-3.83 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.61 s,3.21 m,-3.82 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.73 s,3.22 m,-3.82 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.86 s,3.22 m,-3.81 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.97 s,3.23 m,-3.80 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.09 s,3.24 m,-3.79 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.21 s,3.25 m,-3.79 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.32 s,3.25 m,-3.78 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.44 s,3.26 m,-3.77 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.55 s,3.27 m,-3.76 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.67 s,3.28 m,-3.76 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.79 s,3.28 m,-3.75 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.9 s,3.29 m,-3.74 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.02 s,3.30 m,-3.73 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.14 s,3.31 m,-3.73 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.26 s,3.31 m,-3.72 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.37 s,3.32 m,-3.71 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.49 s,3.33 m,-3.70 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.61 s,3.34 m,-3.70 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.73 s,3.35 m,-3.69 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.84 s,3.35 m,-3.68 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.96 s,3.36 m,-3.68 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.08 s,3.37 m,-3.67 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.19 s,3.37 m,-3.66 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.31 s,3.38 m,-3.65 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.43 s,3.39 m,-3.65 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.54 s,3.40 m,-3.64 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.66 s,3.40 m,-3.63 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.77 s,3.41 m,-3.63 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
46.89 s,3.42 m,-3.62 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.01 s,3.43 m,-3.61 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.15 s,3.44 m,-3.60 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.27 s,3.44 m,-3.59 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.39 s,3.45 m,-3.59 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.51 s,3.46 m,-3.58 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.64 s,3.47 m,-3.57 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.76 s,3.47 m,-3.57 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.88 s,3.48 m,-3.56 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
48.0 s,3.49 m,-3.55 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
48.13 s,3.50 m,-3.54 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.25 s,3.50 m,-3.54 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.38 s,3.51 m,-3.53 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.5 s,3.52 m,-3.52 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
48.62 s,3.52 m,-3.51 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.74 s,3.53 m,-3.50 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.86 s,3.53 m,-3.49 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.98 s,3.54 m,-3.48 m,0.50 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
49.09 s,3.55 m,-3.48 m,0.50 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
49.21 s,3.55 m,-3.47 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
49.32 s,3.56 m,-3.46 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
49.44 s,3.56 m,-3.45 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
49.56 s,3.57 m,-3.44 m,0.50 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
49.68 s,3.57 m,-3.43 m,0.50 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
49.79 s,3.58 m,-3.42 m,0.50 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
49.92 s,3.58 m,-3.41 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.03 s,3.59 m,-3.40 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.15 s,3.60 m,-3.39 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
50.27 s,3.60 m,-3.39 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
50.39 s,3.61 m,-3.38 m,0.50 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
50.5 s,3.61 m,-3.37 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.52 s,3.61 m,-3.37 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.53 s,3.62 m,-3.36 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.55 s,3.62 m,-3.36 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.57 s,3.62 m,-3.36 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.58 s,3.62 m,-3.36 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.6 s,3.62 m,-3.36 m,0.50 m,0.05 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.62 s,3.62 m,-3.36 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.65 s,3.62 m,-3.35 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.67 s,3.62 m,-3.35 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.69 s,3.62 m,-3.35 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.71 s,3.62 m,-3.35 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.73 s,3.62 m,-3.35 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.76 s,3.63 m,-3.35 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.81 s,3.63 m,-3.34 m,0.50 m,0.06 m/s,0.08 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.92 s,3.64 m,-3.34 m,0.50 m,0.06 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.03 s,3.64 m,-3.33 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.13 s,3.65 m,-3.32 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.25 s,3.66 m,-3.31 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.35 s,3.66 m,-3.31 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.45 s,3.67 m,-3.30 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.57 s,3.68 m,-3.29 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.68 s,3.69 m,-3.29 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.79 s,3.69 m,-3.28 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.9 s,3.70 m,-3.27 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.01 s,3.71 m,-3.27 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.12 s,3.72 m,-3.26 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.22 s,3.72 m,-3.25 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.35 s,3.73 m,-3.25 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.46 s,3.74 m,-3.24 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.56 s,3.75 m,-3.23 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.67 s,3.76 m,-3.23 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.78 s,3.76 m,-3.22 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
52.89 s,3.77 m,-3.21 m,0.50 m,0.08 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.0 s,3.78 m,-3.21 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.11 s,3.79 m,-3.20 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.22 s,3.79 m,-3.19 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.33 s,3.80 m,-3.19 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.43 s,3.81 m,-3.18 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.55 s,3.81 m,-3.17 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.65 s,3.82 m,-3.17 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.76 s,3.83 m,-3.16 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.88 s,3.84 m,-3.15 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
53.98 s,3.84 m,-3.15 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.09 s,3.85 m,-3.14 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.21 s,3.86 m,-3.13 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.32 s,3.86 m,-3.13 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.43 s,3.87 m,-3.12 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.54 s,3.88 m,-3.11 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.63 s,3.89 m,-3.11 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.74 s,3.89 m,-3.10 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.87 s,3.90 m,-3.09 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
54.97 s,3.91 m,-3.08 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.09 s,3.91 m,-3.08 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.19 s,3.92 m,-3.07 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.3 s,3.93 m,-3.06 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.41 s,3.93 m,-3.06 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.52 s,3.94 m,-3.05 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.62 s,3.95 m,-3.04 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.73 s,3.95 m,-3.04 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.83 s,3.96 m,-3.03 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
55.96 s,3.97 m,-3.02 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.06 s,3.98 m,-3.02 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.16 s,3.98 m,-3.01 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.28 s,3.99 m,-3.00 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.39 s,4.00 m,-3.00 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.49 s,4.00 m,-2.99 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.6 s,4.01 m,-2.98 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.72 s,4.02 m,-2.97 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.83 s,4.02 m,-2.97 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
56.93 s,4.03 m,-2.96 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.04 s,4.04 m,-2.95 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.15 s,4.05 m,-2.95 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.26 s,4.05 m,-2.94 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.37 s,4.06 m,-2.93 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.47 s,4.07 m,-2.93 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.59 s,4.07 m,-2.92 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.7 s,4.08 m,-2.91 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.81 s,4.09 m,-2.91 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
57.94 s,4.10 m,-2.90 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.03 s,4.10 m,-2.89 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.15 s,4.11 m,-2.89 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.25 s,4.12 m,-2.88 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.35 s,4.12 m,-2.87 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.47 s,4.13 m,-2.87 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.57 s,4.14 m,-2.86 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.67 s,4.14 m,-2.85 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.78 s,4.15 m,-2.85 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
58.89 s,4.16 m,-2.84 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.01 s,4.17 m,-2.83 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.11 s,4.17 m,-2.83 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.24 s,4.18 m,-2.82 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.34 s,4.19 m,-2.81 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.45 s,4.19 m,-2.81 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.57 s,4.20 m,-2.80 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.67 s,4.21 m,-2.79 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.79 s,4.22 m,-2.78 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.88 s,4.22 m,-2.78 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
59.99 s,4.23 m,-2.77 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.12 s,4.24 m,-2.76 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.22 s,4.24 m,-2.76 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.33 s,4.25 m,-2.75 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.44 s,4.26 m,-2.74 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.56 s,4.26 m,-2.74 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.66 s,4.27 m,-2.73 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.77 s,4.28 m,-2.72 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.88 s,4.29 m,-2.72 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
60.99 s,4.29 m,-2.71 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.1 s,4.30 m,-2.70 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.21 s,4.31 m,-2.69 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.31 s,4.32 m,-2.69 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.42 s,4.32 m,-2.68 m,0.50 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.53 s,4.33 m,-2.67 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.66 s,4.34 m,-2.67 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
61.75 s,4.34 m,-2.66 m,0.50 m,0.07 m/s,0.07 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
