Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
40.57 s,3.54 m,-4.75 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,0 pixels
40.69 s,3.55 m,-4.75 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,0 pixels
40.81 s,3.56 m,-4.75 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,0 pixels
40.93 s,3.57 m,-4.75 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-1 pixels
41.05 s,3.58 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-1 pixels
41.17 s,3.59 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-1 pixels
41.29 s,3.60 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-1 pixels
41.41 s,3.61 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-1 pixels
41.54 s,3.62 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-2 pixels
41.66 s,3.63 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-2 pixels
41.78 s,3.65 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-2 pixels
41.89 s,3.66 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-2 pixels
42.02 s,3.67 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.13 s,3.68 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.26 s,3.69 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.38 s,3.70 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.5 s,3.71 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.62 s,3.72 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.73 s,3.73 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.86 s,3.74 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
42.98 s,3.75 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.1 s,3.76 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.23 s,3.78 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.35 s,3.79 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.47 s,3.80 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.59 s,3.81 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.71 s,3.82 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.83 s,3.83 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
43.94 s,3.84 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.06 s,3.85 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.18 s,3.86 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.29 s,3.87 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.41 s,3.88 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.53 s,3.89 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.64 s,3.90 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.76 s,3.92 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
44.88 s,3.93 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
45.0 s,3.94 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
45.11 s,3.95 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
45.23 s,3.96 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
45.34 s,3.97 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-3 pixels
45.46 s,3.98 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
45.57 s,3.99 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
45.69 s,4.00 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
45.81 s,4.01 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
45.92 s,4.02 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
46.04 s,4.03 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
46.16 s,4.04 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
46.28 s,4.05 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
46.4 s,4.06 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-4 pixels
46.52 s,4.08 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
46.63 s,4.09 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
46.75 s,4.10 m,-4.76 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
46.87 s,4.11 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
47.0 s,4.12 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
47.11 s,4.13 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
47.23 s,4.14 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
47.35 s,4.15 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-5 pixels
47.47 s,4.16 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-6 pixels
47.59 s,4.17 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-6 pixels
47.71 s,4.18 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-6 pixels
47.83 s,4.20 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-6 pixels
47.95 s,4.21 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-6 pixels
48.07 s,4.22 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-6 pixels
48.18 s,4.23 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-7 pixels
48.3 s,4.24 m,-4.77 m,0.46 m,0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-7 pixels
48.42 s,4.25 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-7 pixels
48.54 s,4.26 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-7 pixels
48.66 s,4.27 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-7 pixels
48.78 s,4.28 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-7 pixels
48.89 s,4.29 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-8 pixels
49.01 s,4.30 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-9 pixels
49.13 s,4.31 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-10 pixels
49.25 s,4.32 m,-4.77 m,0.46 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-0.01 rad,-11 pixels
49.38 s,4.33 m,-4.77 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,-0.00 rad,-0.01 rad,-12 pixels
49.5 s,4.34 m,-4.77 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,-0.00 rad,-0.01 rad,-14 pixels
51.31 s,4.52 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.56 rad,-15 pixels
51.33 s,4.52 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.57 rad,-16 pixels
51.35 s,4.52 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.57 rad,-17 pixels
51.37 s,4.52 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.57 rad,-18 pixels
51.39 s,4.52 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.58 rad,-19 pixels
51.41 s,4.52 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.58 rad,-20 pixels
51.43 s,4.53 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,0.00 rad,1.58 rad,-20 pixels
51.47 s,4.53 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,-0.00 rad,-0.00 rad,1.59 rad,-21 pixels
51.49 s,4.53 m,-4.75 m,0.46 m,0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.59 rad,-22 pixels
51.51 s,4.53 m,-4.75 m,0.46 m,0.09 m/s,0.01 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.59 rad,-22 pixels
51.53 s,4.54 m,-4.76 m,0.46 m,0.09 m/s,0.01 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.59 rad,-23 pixels
51.55 s,4.54 m,-4.76 m,0.46 m,0.09 m/s,0.01 m/s,-0.00 m/s,0.01 rad,-0.01 rad,1.59 rad,13 pixels
51.58 s,4.54 m,-4.76 m,0.46 m,0.09 m/s,0.01 m/s,-0.00 m/s,0.01 rad,-0.01 rad,1.59 rad,15 pixels
51.6 s,4.54 m,-4.76 m,0.46 m,0.09 m/s,0.01 m/s,-0.00 m/s,0.01 rad,-0.01 rad,1.59 rad,15 pixels
51.62 s,4.54 m,-4.76 m,0.46 m,0.08 m/s,0.02 m/s,-0.00 m/s,0.01 rad,-0.02 rad,1.59 rad,13 pixels
51.65 s,4.55 m,-4.76 m,0.46 m,0.08 m/s,0.02 m/s,-0.00 m/s,0.02 rad,-0.02 rad,1.59 rad,8 pixels
51.73 s,4.55 m,-4.76 m,0.46 m,0.06 m/s,0.03 m/s,-0.00 m/s,0.02 rad,-0.02 rad,1.59 rad,5 pixels
51.84 s,4.56 m,-4.75 m,0.46 m,0.04 m/s,0.05 m/s,-0.00 m/s,0.02 rad,-0.02 rad,1.59 rad,4 pixels
51.94 s,4.56 m,-4.74 m,0.46 m,0.03 m/s,0.07 m/s,-0.00 m/s,0.02 rad,-0.01 rad,1.58 rad,5 pixels
52.04 s,4.56 m,-4.74 m,0.46 m,0.01 m/s,0.09 m/s,-0.00 m/s,0.02 rad,-0.01 rad,1.58 rad,6 pixels
52.16 s,4.56 m,-4.73 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.01 rad,-0.01 rad,1.57 rad,7 pixels
52.27 s,4.56 m,-4.72 m,0.46 m,-0.00 m/s,0.11 m/s,-0.00 m/s,0.01 rad,-0.00 rad,1.57 rad,9 pixels
52.38 s,4.56 m,-4.70 m,0.46 m,-0.01 m/s,0.11 m/s,-0.00 m/s,0.01 rad,-0.00 rad,1.57 rad,10 pixels
52.48 s,4.56 m,-4.69 m,0.46 m,-0.01 m/s,0.12 m/s,-0.00 m/s,0.01 rad,-0.00 rad,1.57 rad,11 pixels
52.6 s,4.56 m,-4.68 m,0.46 m,-0.01 m/s,0.12 m/s,0.00 m/s,0.01 rad,0.00 rad,1.57 rad,13 pixels
52.7 s,4.56 m,-4.67 m,0.46 m,-0.01 m/s,0.12 m/s,0.00 m/s,0.01 rad,0.00 rad,1.57 rad,15 pixels
52.81 s,4.55 m,-4.66 m,0.46 m,-0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,16 pixels
52.96 s,4.55 m,-4.64 m,0.46 m,-0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,17 pixels
53.03 s,4.55 m,-4.63 m,0.46 m,-0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,18 pixels
53.14 s,4.55 m,-4.62 m,0.46 m,-0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,20 pixels
53.24 s,4.55 m,-4.60 m,0.46 m,-0.00 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,21 pixels
53.34 s,4.55 m,-4.59 m,0.46 m,0.00 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,23 pixels
53.45 s,4.55 m,-4.58 m,0.46 m,0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,24 pixels
53.56 s,4.55 m,-4.57 m,0.46 m,0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,25 pixels
53.67 s,4.55 m,-4.55 m,0.46 m,0.01 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,27 pixels
53.78 s,4.55 m,-4.54 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,28 pixels
53.9 s,4.56 m,-4.53 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,28 pixels
54.0 s,4.56 m,-4.52 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,29 pixels
54.11 s,4.56 m,-4.50 m,0.46 m,0.03 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,30 pixels
54.21 s,4.56 m,-4.49 m,0.46 m,0.03 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,31 pixels
54.31 s,4.57 m,-4.48 m,0.46 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,31 pixels
54.42 s,4.57 m,-4.47 m,0.46 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,32 pixels
54.53 s,4.57 m,-4.46 m,0.46 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,32 pixels
54.64 s,4.58 m,-4.45 m,0.46 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,32 pixels
54.76 s,4.58 m,-4.44 m,0.46 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,32 pixels
54.87 s,4.59 m,-4.43 m,0.46 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,32 pixels
54.98 s,4.59 m,-4.42 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,32 pixels
55.09 s,4.60 m,-4.40 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,32 pixels
55.19 s,4.60 m,-4.39 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,32 pixels
55.29 s,4.61 m,-4.39 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,32 pixels
55.4 s,4.62 m,-4.38 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,32 pixels
55.52 s,4.62 m,-4.36 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,32 pixels
55.62 s,4.63 m,-4.35 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,32 pixels
55.73 s,4.63 m,-4.35 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
55.84 s,4.64 m,-4.34 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
55.95 s,4.64 m,-4.33 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
56.05 s,4.65 m,-4.32 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
56.15 s,4.65 m,-4.31 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
56.3 s,4.66 m,-4.29 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
56.38 s,4.66 m,-4.29 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
56.47 s,4.67 m,-4.28 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
56.58 s,4.67 m,-4.27 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
56.69 s,4.68 m,-4.26 m,0.46 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
56.81 s,4.68 m,-4.25 m,0.46 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
56.93 s,4.69 m,-4.24 m,0.46 m,0.05 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.03 s,4.69 m,-4.23 m,0.46 m,0.04 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.14 s,4.70 m,-4.22 m,0.46 m,0.04 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.24 s,4.70 m,-4.21 m,0.46 m,0.04 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.34 s,4.70 m,-4.20 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.46 s,4.71 m,-4.19 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.56 s,4.71 m,-4.18 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.67 s,4.72 m,-4.17 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.77 s,4.72 m,-4.16 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
57.87 s,4.72 m,-4.15 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,31 pixels
58.03 s,4.73 m,-4.14 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,30 pixels
58.09 s,4.73 m,-4.14 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,29 pixels
58.21 s,4.73 m,-4.12 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,28 pixels
58.32 s,4.74 m,-4.11 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,28 pixels
58.44 s,4.74 m,-4.10 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,27 pixels
58.56 s,4.75 m,-4.09 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,24 pixels
58.68 s,4.75 m,-4.08 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,21 pixels
58.8 s,4.76 m,-4.07 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,20 pixels
58.92 s,4.76 m,-4.06 m,0.46 m,0.06 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,19 pixels
59.04 s,4.77 m,-4.05 m,0.46 m,0.06 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,16 pixels
59.16 s,4.78 m,-4.04 m,0.46 m,0.06 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,13 pixels
59.28 s,4.79 m,-4.03 m,0.46 m,0.06 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,9 pixels
59.39 s,4.79 m,-4.02 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,7 pixels
59.51 s,4.80 m,-4.01 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,5 pixels
59.62 s,4.80 m,-4.00 m,0.46 m,0.05 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,2 pixels
59.74 s,4.81 m,-3.99 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
59.86 s,4.81 m,-3.98 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-1 pixels
59.98 s,4.81 m,-3.97 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-3 pixels
60.1 s,4.82 m,-3.96 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-4 pixels
60.22 s,4.82 m,-3.95 m,0.46 m,0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-5 pixels
60.34 s,4.82 m,-3.94 m,0.46 m,0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-6 pixels
60.47 s,4.82 m,-3.93 m,0.46 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-7 pixels
60.59 s,4.83 m,-3.91 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-7 pixels
60.71 s,4.83 m,-3.90 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-8 pixels
60.82 s,4.83 m,-3.89 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-8 pixels
60.94 s,4.83 m,-3.88 m,0.46 m,0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
61.06 s,4.83 m,-3.87 m,0.46 m,0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-9 pixels
