Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
39.57 s,3.17 m,-4.00 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
39.68 s,3.18 m,-3.99 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
39.8 s,3.18 m,-3.98 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
39.92 s,3.19 m,-3.97 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.04 s,3.20 m,-3.97 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.15 s,3.21 m,-3.96 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.27 s,3.21 m,-3.95 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.39 s,3.22 m,-3.94 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.5 s,3.23 m,-3.94 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.62 s,3.24 m,-3.93 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.74 s,3.24 m,-3.92 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.85 s,3.25 m,-3.91 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
40.97 s,3.26 m,-3.91 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.09 s,3.26 m,-3.90 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.2 s,3.27 m,-3.89 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.32 s,3.28 m,-3.88 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.44 s,3.29 m,-3.88 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.56 s,3.30 m,-3.87 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.67 s,3.30 m,-3.86 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.79 s,3.31 m,-3.85 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
41.91 s,3.32 m,-3.84 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.03 s,3.33 m,-3.84 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.14 s,3.34 m,-3.83 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.26 s,3.34 m,-3.82 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.38 s,3.35 m,-3.81 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.5 s,3.36 m,-3.81 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.62 s,3.37 m,-3.80 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.73 s,3.37 m,-3.79 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.86 s,3.38 m,-3.78 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
42.97 s,3.39 m,-3.78 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.09 s,3.40 m,-3.77 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.21 s,3.40 m,-3.76 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.32 s,3.41 m,-3.75 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.44 s,3.42 m,-3.75 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.55 s,3.43 m,-3.74 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.67 s,3.43 m,-3.73 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.79 s,3.44 m,-3.72 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
43.9 s,3.45 m,-3.72 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.02 s,3.46 m,-3.71 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.13 s,3.46 m,-3.70 m,0.45 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.25 s,3.47 m,-3.70 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.37 s,3.48 m,-3.69 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.48 s,3.49 m,-3.68 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.6 s,3.49 m,-3.67 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.72 s,3.50 m,-3.67 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.85 s,3.51 m,-3.66 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
44.97 s,3.52 m,-3.65 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.09 s,3.53 m,-3.64 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.21 s,3.53 m,-3.63 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.32 s,3.54 m,-3.63 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.44 s,3.55 m,-3.62 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.55 s,3.56 m,-3.61 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.67 s,3.56 m,-3.60 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.79 s,3.57 m,-3.60 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
45.9 s,3.58 m,-3.59 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
46.02 s,3.59 m,-3.58 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
46.14 s,3.59 m,-3.58 m,0.46 m,0.06 m/s,0.08 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
46.25 s,3.60 m,-3.57 m,0.46 m,0.06 m/s,0.08 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
46.37 s,3.60 m,-3.56 m,0.46 m,0.06 m/s,0.08 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
46.48 s,3.61 m,-3.55 m,0.46 m,0.05 m/s,0.08 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
46.6 s,3.62 m,-3.54 m,0.46 m,0.04 m/s,0.09 m/s,0.00 m/s,0.00 rad,-0.02 rad,0.78 rad,0 pixels
46.72 s,3.62 m,-3.53 m,0.46 m,0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
46.84 s,3.62 m,-3.52 m,0.46 m,0.03 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
46.95 s,3.62 m,-3.51 m,0.46 m,0.02 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
47.07 s,3.63 m,-3.49 m,0.46 m,0.03 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
47.18 s,3.63 m,-3.48 m,0.46 m,0.03 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
47.3 s,3.63 m,-3.47 m,0.46 m,0.02 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
47.42 s,3.64 m,-3.46 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
47.53 s,3.64 m,-3.45 m,0.46 m,0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
47.65 s,3.64 m,-3.43 m,0.46 m,0.01 m/s,0.13 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
47.77 s,3.64 m,-3.42 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
47.88 s,3.64 m,-3.41 m,0.46 m,0.03 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
48.0 s,3.64 m,-3.40 m,0.46 m,0.03 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.11 s,3.65 m,-3.39 m,0.46 m,0.03 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
48.24 s,3.65 m,-3.38 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.01 rad,0.78 rad,0 pixels
48.36 s,3.65 m,-3.36 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.48 s,3.65 m,-3.34 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
48.6 s,3.66 m,-3.33 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
48.71 s,3.66 m,-3.32 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.83 s,3.66 m,-3.31 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
48.95 s,3.66 m,-3.29 m,0.46 m,0.02 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
49.07 s,3.66 m,-3.28 m,0.46 m,0.03 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.18 s,3.67 m,-3.27 m,0.46 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.2 s,3.67 m,-3.27 m,0.46 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.22 s,3.67 m,-3.26 m,0.46 m,0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.25 s,3.67 m,-3.26 m,0.46 m,0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.27 s,3.67 m,-3.26 m,0.46 m,0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.3 s,3.67 m,-3.26 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.32 s,3.67 m,-3.26 m,0.46 m,0.05 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.33 s,3.67 m,-3.26 m,0.46 m,0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.02 rad,0.78 rad,0 pixels
49.35 s,3.67 m,-3.25 m,0.46 m,0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.37 s,3.67 m,-3.25 m,0.46 m,0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.39 s,3.67 m,-3.25 m,0.46 m,0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.41 s,3.67 m,-3.25 m,0.46 m,0.05 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.43 s,3.68 m,-3.25 m,0.46 m,0.06 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.46 s,3.68 m,-3.25 m,0.46 m,0.06 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.53 s,3.68 m,-3.24 m,0.46 m,0.06 m/s,0.08 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.64 s,3.69 m,-3.23 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.75 s,3.70 m,-3.23 m,0.46 m,0.08 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.86 s,3.70 m,-3.22 m,0.46 m,0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
49.98 s,3.71 m,-3.21 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.08 s,3.72 m,-3.21 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.01 rad,0.78 rad,0 pixels
50.21 s,3.73 m,-3.20 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.32 s,3.74 m,-3.20 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.42 s,3.75 m,-3.19 m,0.46 m,0.10 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.53 s,3.76 m,-3.19 m,0.46 m,0.10 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.64 s,3.77 m,-3.18 m,0.46 m,0.10 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.74 s,3.78 m,-3.18 m,0.46 m,0.09 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.86 s,3.79 m,-3.17 m,0.46 m,0.09 m/s,0.05 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
50.96 s,3.80 m,-3.16 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.07 s,3.81 m,-3.16 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,0.00 rad,0.78 rad,0 pixels
51.18 s,3.82 m,-3.15 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
51.28 s,3.83 m,-3.15 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
51.39 s,3.83 m,-3.14 m,0.46 m,0.09 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
51.49 s,3.84 m,-3.14 m,0.46 m,0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
51.6 s,3.85 m,-3.13 m,0.46 m,0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
51.71 s,3.86 m,-3.12 m,0.46 m,0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
51.82 s,3.87 m,-3.12 m,0.46 m,0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
51.93 s,3.87 m,-3.11 m,0.46 m,0.08 m/s,0.06 m/s,-0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
52.04 s,3.88 m,-3.11 m,0.46 m,0.07 m/s,0.06 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
52.15 s,3.89 m,-3.10 m,0.46 m,0.07 m/s,0.06 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
52.26 s,3.90 m,-3.09 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
52.37 s,3.90 m,-3.09 m,0.46 m,0.07 m/s,0.07 m/s,0.00 m/s,0.00 rad,-0.00 rad,0.78 rad,0 pixels
53.59 s,3.97 m,-3.00 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.01 rad,-0.01 rad,1.58 rad,0 pixels
53.7 s,3.96 m,-2.99 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.01 rad,-0.01 rad,1.59 rad,0 pixels
53.82 s,3.96 m,-2.98 m,0.46 m,-0.01 m/s,0.11 m/s,0.00 m/s,0.01 rad,0.01 rad,1.59 rad,0 pixels
53.94 s,3.96 m,-2.97 m,0.46 m,0.01 m/s,0.11 m/s,0.00 m/s,0.01 rad,0.02 rad,1.58 rad,0 pixels
54.06 s,3.96 m,-2.95 m,0.46 m,0.03 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.03 rad,1.58 rad,0 pixels
54.18 s,3.97 m,-2.94 m,0.46 m,0.05 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.02 rad,1.57 rad,0 pixels
54.3 s,3.97 m,-2.93 m,0.46 m,0.05 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.00 rad,1.57 rad,0 pixels
54.42 s,3.98 m,-2.91 m,0.46 m,0.05 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.57 rad,0 pixels
54.53 s,3.98 m,-2.90 m,0.46 m,0.05 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.01 rad,1.57 rad,0 pixels
54.65 s,3.99 m,-2.89 m,0.46 m,0.06 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
54.76 s,4.00 m,-2.87 m,0.46 m,0.07 m/s,0.12 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
54.88 s,4.00 m,-2.86 m,0.46 m,0.08 m/s,0.12 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
55.0 s,4.02 m,-2.85 m,0.46 m,0.08 m/s,0.12 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
55.11 s,4.03 m,-2.84 m,0.46 m,0.08 m/s,0.12 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
55.23 s,4.03 m,-2.82 m,0.46 m,0.07 m/s,0.12 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
55.35 s,4.04 m,-2.81 m,0.46 m,0.08 m/s,0.12 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
55.47 s,4.05 m,-2.80 m,0.46 m,0.09 m/s,0.12 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
55.59 s,4.06 m,-2.78 m,0.46 m,0.10 m/s,0.12 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
55.7 s,4.07 m,-2.77 m,0.46 m,0.10 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
55.82 s,4.08 m,-2.76 m,0.46 m,0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
55.94 s,4.09 m,-2.75 m,0.46 m,0.08 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
56.05 s,4.10 m,-2.74 m,0.46 m,0.08 m/s,0.11 m/s,-0.00 m/s,-0.00 rad,0.01 rad,1.56 rad,0 pixels
56.17 s,4.11 m,-2.72 m,0.46 m,0.10 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
56.28 s,4.12 m,-2.71 m,0.46 m,0.10 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
56.4 s,4.13 m,-2.70 m,0.46 m,0.10 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
56.52 s,4.14 m,-2.69 m,0.46 m,0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
56.63 s,4.15 m,-2.68 m,0.46 m,0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
56.75 s,4.16 m,-2.66 m,0.46 m,0.09 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
56.87 s,4.17 m,-2.65 m,0.46 m,0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
56.99 s,4.18 m,-2.64 m,0.46 m,0.12 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
57.1 s,4.20 m,-2.63 m,0.46 m,0.12 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
57.22 s,4.21 m,-2.62 m,0.46 m,0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
57.34 s,4.22 m,-2.61 m,0.46 m,0.10 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
57.45 s,4.23 m,-2.60 m,0.46 m,0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
57.57 s,4.24 m,-2.59 m,0.46 m,0.12 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
57.68 s,4.25 m,-2.58 m,0.46 m,0.13 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
57.8 s,4.27 m,-2.56 m,0.46 m,0.13 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
57.92 s,4.29 m,-2.55 m,0.46 m,0.12 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
58.03 s,4.30 m,-2.54 m,0.46 m,0.11 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
58.15 s,4.31 m,-2.53 m,0.46 m,0.11 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
58.27 s,4.32 m,-2.52 m,0.46 m,0.13 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
58.38 s,4.33 m,-2.51 m,0.46 m,0.15 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
58.5 s,4.35 m,-2.50 m,0.46 m,0.16 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
58.62 s,4.37 m,-2.48 m,0.46 m,0.15 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
58.74 s,4.39 m,-2.47 m,0.46 m,0.13 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
58.86 s,4.40 m,-2.46 m,0.46 m,0.11 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
58.97 s,4.41 m,-2.45 m,0.46 m,0.10 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
59.09 s,4.42 m,-2.44 m,0.46 m,0.09 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,0 pixels
59.2 s,4.43 m,-2.43 m,0.46 m,0.08 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
59.32 s,4.44 m,-2.42 m,0.46 m,0.07 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.56 rad,0 pixels
59.43 s,4.45 m,-2.40 m,0.46 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
59.55 s,4.45 m,-2.39 m,0.46 m,0.04 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
59.67 s,4.45 m,-2.38 m,0.46 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
59.78 s,4.46 m,-2.37 m,0.46 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.02 rad,1.56 rad,0 pixels
59.9 s,4.47 m,-2.36 m,0.46 m,0.07 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.01 rad,1.56 rad,0 pixels
60.02 s,4.48 m,-2.35 m,0.46 m,0.07 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
60.14 s,4.49 m,-2.34 m,0.46 m,0.06 m/s,0.11 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.56 rad,0 pixels
60.25 s,4.49 m,-2.32 m,0.46 m,0.05 m/s,0.11 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
