Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels),Rotation Start Time (s),rotation_end_time (s),Rotation Duration (s)
56.04 s,-4.80 m,3.89 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002106948266232693,0.0011031040171317723,-1.60520858,-8 pixels,N/A,N/A,N/A
56.16 s,-4.80 m,3.88 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021548659013582872,0.0010602341896004063,-1.605263276,-8 pixels,N/A,N/A,N/A
56.29 s,-4.80 m,3.87 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021054652414912623,0.0011198455224392327,-1.605210782,-8 pixels,N/A,N/A,N/A
56.41 s,-4.80 m,3.85 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020354988122044874,0.0010596846761082121,-1.605322726,-8 pixels,N/A,N/A,N/A
56.53 s,-4.80 m,3.84 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019514429022057028,0.001101694039293149,-1.605315064,-8 pixels,N/A,N/A,N/A
56.65 s,-4.80 m,3.83 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020244928894239166,0.0010104067248249177,-1.605339551,-8 pixels,N/A,N/A,N/A
56.78 s,-4.80 m,3.82 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0018921476541651774,0.0011497588295262175,-1.60540349,-8 pixels,N/A,N/A,N/A
56.9 s,-4.80 m,3.81 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0018883849912228006,0.0011455384707345882,-1.605402804,-8 pixels,N/A,N/A,N/A
57.02 s,-4.80 m,3.80 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0018425527429885011,0.0012112968156467005,-1.60541787,-8 pixels,N/A,N/A,N/A
57.13 s,-4.80 m,3.79 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019146467401681795,0.0012660385136556288,-1.605350731,-8 pixels,N/A,N/A,N/A
57.26 s,-4.80 m,3.78 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.001952283195915858,0.001224932948812775,-1.605552787,-8 pixels,N/A,N/A,N/A
57.37 s,-4.80 m,3.77 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019496378614259585,0.0014016703544648633,-1.605580562,-8 pixels,N/A,N/A,N/A
57.49 s,-4.80 m,3.76 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002100629964852774,0.001306533086811808,-1.60558653,-8 pixels,N/A,N/A,N/A
57.61 s,-4.80 m,3.75 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021127221651995273,0.0014877571895266417,-1.605691405,-8 pixels,N/A,N/A,N/A
57.73 s,-4.80 m,3.73 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021952775320791132,0.001552719878098009,-1.605789288,-8 pixels,N/A,N/A,N/A
57.86 s,-4.80 m,3.72 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002091652588275447,0.001851883255925049,-1.60587831,-8 pixels,N/A,N/A,N/A
57.97 s,-4.80 m,3.71 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.002230012789770003,0.001830203236040421,-1.606050226,-8 pixels,N/A,N/A,N/A
58.09 s,-4.80 m,3.70 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0022223112701939113,0.001870696157342883,-1.606158188,-8 pixels,N/A,N/A,N/A
58.22 s,-4.80 m,3.69 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0022776793428886995,0.0018701047188568946,-1.606089206,-8 pixels,N/A,N/A,N/A
58.34 s,-4.80 m,3.68 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0022135520788159665,0.0018266796514457156,-1.606231526,-7 pixels,N/A,N/A,N/A
58.46 s,-4.80 m,3.67 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.002220995043789413,0.001895547942760113,-1.606158835,-7 pixels,N/A,N/A,N/A
58.59 s,-4.80 m,3.66 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.002211512634592737,0.0017770620632449549,-1.606301019,-7 pixels,N/A,N/A,N/A
58.71 s,-4.80 m,3.65 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.002121908852339786,0.0018088854403321803,-1.606298333,-7 pixels,N/A,N/A,N/A
58.84 s,-4.80 m,3.64 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022044056908159175,0.0016739939785319754,-1.60638301,-7 pixels,N/A,N/A,N/A
58.96 s,-4.80 m,3.62 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021204699724190357,0.0016446107135689246,-1.60631523,-7 pixels,N/A,N/A,N/A
59.08 s,-4.80 m,3.61 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022323206351930257,0.0014972568555147155,-1.606363997,-7 pixels,N/A,N/A,N/A
59.2 s,-4.80 m,3.60 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019715806848554667,0.001628429064719933,-1.606418332,-7 pixels,N/A,N/A,N/A
59.33 s,-4.80 m,3.59 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001914250548601212,0.00161953520544207,-1.60641883,-7 pixels,N/A,N/A,N/A
59.45 s,-4.80 m,3.58 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0018703855725103575,0.0014811691481115884,-1.606613886,-7 pixels,N/A,N/A,N/A
59.57 s,-4.80 m,3.57 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0018387850558200611,0.0014146308361368792,-1.606499534,-7 pixels,N/A,N/A,N/A
59.69 s,-4.80 m,3.56 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001820431779807739,0.001251688563282959,-1.606644125,-7 pixels,N/A,N/A,N/A
59.81 s,-4.80 m,3.55 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0017023338164711239,0.0011608141011139868,-1.606646237,-7 pixels,N/A,N/A,N/A
59.93 s,-4.80 m,3.54 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001762346811329866,0.001022414177869184,-1.606826246,-7 pixels,N/A,N/A,N/A
60.05 s,-4.80 m,3.53 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0016258042096310489,0.0009641111061582537,-1.606779294,-8 pixels,N/A,N/A,N/A
60.17 s,-4.80 m,3.52 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001698493595522024,0.0007563213480954814,-1.606887569,-8 pixels,N/A,N/A,N/A
60.29 s,-4.80 m,3.50 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0015280763034669143,0.000844945732195495,-1.606940331,-8 pixels,N/A,N/A,N/A
60.41 s,-4.81 m,3.49 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0016632630194007795,0.0007850296949736294,-1.606961175,-8 pixels,N/A,N/A,N/A
60.52 s,-4.81 m,3.48 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001709797723992958,0.0007803806850818738,-1.607061937,-8 pixels,N/A,N/A,N/A
60.64 s,-4.81 m,3.47 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001958805205551394,0.0007806380017215725,-1.607039953,-9 pixels,N/A,N/A,N/A
60.76 s,-4.81 m,3.46 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001966507785317238,0.0009097940857677774,-1.607178923,-9 pixels,N/A,N/A,N/A
60.88 s,-4.81 m,3.45 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0020979255120523446,0.0009035657630122483,-1.607183935,-9 pixels,N/A,N/A,N/A
61.0 s,-4.81 m,3.44 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021426652069647953,0.0009134523354168916,-1.60728195,-9 pixels,N/A,N/A,N/A
61.11 s,-4.81 m,3.43 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.002135855054773402,0.0010412561589509758,-1.607282864,-9 pixels,N/A,N/A,N/A
61.23 s,-4.81 m,3.42 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.002194127424833235,0.0009993148506287788,-1.607403188,-10 pixels,N/A,N/A,N/A
61.35 s,-4.81 m,3.41 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021622131948209875,0.001161491567163561,-1.607398679,-10 pixels,N/A,N/A,N/A
61.46 s,-4.81 m,3.40 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002269252273620998,0.001065250620550216,-1.607425376,-10 pixels,N/A,N/A,N/A
61.58 s,-4.81 m,3.39 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002110051291144011,0.00115856213706562,-1.607463372,-10 pixels,N/A,N/A,N/A
61.7 s,-4.81 m,3.38 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0023216515361797647,0.0010963768408054138,-1.607495359,-10 pixels,N/A,N/A,N/A
61.82 s,-4.81 m,3.37 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021541195176033,0.0012312975167412922,-1.607563285,-11 pixels,N/A,N/A,N/A
61.94 s,-4.81 m,3.35 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002156124769335926,0.0008642969530032995,-1.607602601,-11 pixels,N/A,N/A,N/A
62.05 s,-4.81 m,3.34 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002268400281942706,0.0010497438145800463,-1.60777468,-11 pixels,N/A,N/A,N/A
62.17 s,-4.81 m,3.33 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0023045135130187813,-0.000483442,-1.607736696,-11 pixels,N/A,N/A,N/A
62.29 s,-4.81 m,3.32 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021795015984223632,-0.002804102,-1.607808946,-11 pixels,N/A,N/A,N/A
62.42 s,-4.81 m,3.31 m,0.47 m,0.01 m/s,-0.10 m/s,-0.00 m/s,0.001975589956195731,-0.001873103,-1.607834089,-11 pixels,N/A,N/A,N/A
62.54 s,-4.80 m,3.30 m,0.47 m,0.01 m/s,-0.10 m/s,-0.00 m/s,0.001894684437519925,0.0003749196190901759,-1.607932364,-11 pixels,N/A,N/A,N/A
62.66 s,-4.80 m,3.29 m,0.47 m,0.01 m/s,-0.10 m/s,-0.00 m/s,0.0018455017870039365,0.00012050769963200998,-1.607951636,-11 pixels,N/A,N/A,N/A
62.78 s,-4.80 m,3.28 m,0.47 m,0.01 m/s,-0.10 m/s,-0.00 m/s,0.0019540503650307827,-0.002338633,-1.60796522,-11 pixels,N/A,N/A,N/A
62.89 s,-4.80 m,3.27 m,0.47 m,0.02 m/s,-0.10 m/s,-0.00 m/s,0.0019214785941523542,-0.002206008,-1.608032892,-11 pixels,N/A,N/A,N/A
63.01 s,-4.80 m,3.26 m,0.47 m,0.02 m/s,-0.10 m/s,-0.00 m/s,0.002056789984153958,-0.001038015,-1.608112277,-11 pixels,N/A,N/A,N/A
63.13 s,-4.80 m,3.25 m,0.47 m,0.02 m/s,-0.10 m/s,-0.00 m/s,0.001993394941239462,0.0008043564719482514,-1.608154649,-11 pixels,N/A,N/A,N/A
63.25 s,-4.79 m,3.24 m,0.47 m,0.02 m/s,-0.10 m/s,-0.00 m/s,0.0022753145576350636,0.0028511725123861503,-1.6081797,-11 pixels,N/A,N/A,N/A
63.36 s,-4.79 m,3.23 m,0.47 m,0.02 m/s,-0.10 m/s,-0.00 m/s,0.0022973787533149973,0.002147429187031162,-1.608245026,-11 pixels,N/A,N/A,N/A
63.48 s,-4.79 m,3.22 m,0.47 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0024136854021970296,-0.00106354,-1.608287255,-11 pixels,N/A,N/A,N/A
63.6 s,-4.79 m,3.21 m,0.47 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.002305694387745095,-0.001230333,-1.60835125,-11 pixels,N/A,N/A,N/A
63.72 s,-4.79 m,3.20 m,0.47 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0023050572068524016,0.00012408775875717354,-1.608423501,-11 pixels,N/A,N/A,N/A
63.83 s,-4.78 m,3.18 m,0.47 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.002237269320926749,0.0019227235405552844,-1.608467046,-11 pixels,N/A,N/A,N/A
63.95 s,-4.78 m,3.17 m,0.47 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0022273053072668367,0.003396492076927993,-1.608489144,-10 pixels,N/A,N/A,N/A
64.07 s,-4.78 m,3.16 m,0.47 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0022260014003834773,0.004118349936808043,-1.608658997,-10 pixels,N/A,N/A,N/A
64.19 s,-4.78 m,3.15 m,0.47 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.002276434829551245,0.004171311198221353,-1.608718101,-10 pixels,N/A,N/A,N/A
64.31 s,-4.78 m,3.14 m,0.47 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.002345642380682,0.003929650900417059,-1.608953538,-9 pixels,N/A,N/A,N/A
64.43 s,-4.78 m,3.13 m,0.47 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0021972495188824566,0.003873201799630237,-1.609104025,-8 pixels,N/A,N/A,N/A
64.54 s,-4.78 m,3.12 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002216006380891449,0.003552585431887909,-1.609163257,-7 pixels,N/A,N/A,N/A
64.66 s,-4.78 m,3.11 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002036949016476985,0.003448336294734793,-1.609203238,-6 pixels,N/A,N/A,N/A
64.79 s,-4.78 m,3.10 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.002038663286808512,0.0031350240541275654,-1.609297385,-6 pixels,N/A,N/A,N/A
64.91 s,-4.78 m,3.09 m,0.47 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0018635821496253418,0.003024036489504327,-1.609299214,-5 pixels,N/A,N/A,N/A
65.03 s,-4.78 m,3.08 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0019268160550723313,0.002652824968586971,-1.609347414,-4 pixels,N/A,N/A,N/A
65.14 s,-4.78 m,3.07 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0018671100304024808,0.002515058042189908,-1.609409019,-3 pixels,N/A,N/A,N/A
65.26 s,-4.78 m,3.06 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.001995320569378877,0.0022539304404111346,-1.609381905,-2 pixels,N/A,N/A,N/A
65.38 s,-4.78 m,3.05 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0019303117608237216,0.0020961753032447414,-1.609483923,-1 pixels,N/A,N/A,N/A
65.5 s,-4.78 m,3.04 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.001961757799415098,0.001997577609321185,-1.609534782,0 pixels,N/A,N/A,N/A
65.62 s,-4.78 m,3.03 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0018828432256466439,0.0018298704415066014,-1.609615309,0 pixels,N/A,N/A,N/A
65.74 s,-4.78 m,3.02 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0019627365068671868,0.001711238632330953,-1.609581928,0 pixels,N/A,N/A,N/A
65.86 s,-4.78 m,3.01 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0019613728227633894,0.0015933401644552807,-1.609680382,0 pixels,N/A,N/A,N/A
66.0 s,-4.79 m,2.99 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0019030167166705744,0.001418261498512202,-1.609523495,0 pixels,N/A,N/A,N/A
66.12 s,-4.79 m,2.98 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.00196460363947831,0.0012141145438328224,-1.609682628,0 pixels,N/A,N/A,N/A
66.25 s,-4.79 m,2.97 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0018977462110803401,0.0012361503978011157,-1.609627694,0 pixels,N/A,N/A,N/A
66.37 s,-4.79 m,2.96 m,0.47 m,-0.01 m/s,-0.10 m/s,0.00 m/s,0.0020051312361318123,0.0010964761187406138,-1.609737918,0 pixels,N/A,N/A,N/A
66.5 s,-4.79 m,2.95 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0018609498416502963,0.001108469827752383,-1.609807864,0 pixels,N/A,N/A,N/A
66.62 s,-4.79 m,2.94 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0018664126569269991,0.001120936673673406,-1.609821881,0 pixels,N/A,N/A,N/A
66.74 s,-4.79 m,2.92 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0019189089506927363,0.0010311914221813009,-1.609941514,-1 pixels,N/A,N/A,N/A
66.86 s,-4.79 m,2.91 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0018709427412485543,0.0009556721067858081,-1.609906076,-2 pixels,N/A,N/A,N/A
66.98 s,-4.79 m,2.90 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001997244075937456,0.0005681763696883443,-1.609977116,-2 pixels,N/A,N/A,N/A
67.11 s,-4.80 m,2.89 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0019444812418170244,0.0005550374514051744,-1.60995664,-2 pixels,N/A,N/A,N/A
67.24 s,-4.80 m,2.88 m,0.47 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0020229833240215443,0.000315566405135934,-1.610030278,-3 pixels,N/A,N/A,N/A
67.37 s,-4.80 m,2.87 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018338918935670338,0.0002861474563457218,-1.610086447,-3 pixels,N/A,N/A,N/A
67.49 s,-4.80 m,2.86 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001879888485539106,0.00021761359805578368,-1.610164993,-4 pixels,N/A,N/A,N/A
67.6 s,-4.80 m,2.85 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017936418850529633,0.0002775568851666224,-1.610277485,-4 pixels,N/A,N/A,N/A
67.73 s,-4.80 m,2.84 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001843767136492848,0.00022051975872651184,-1.610264212,-4 pixels,N/A,N/A,N/A
67.84 s,-4.80 m,2.83 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018099270024040251,0.0003160569806909943,-1.610364479,-5 pixels,N/A,N/A,N/A
67.96 s,-4.80 m,2.82 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.001835625895712356,0.0004054061050707819,-1.610397625,-5 pixels,N/A,N/A,N/A
68.08 s,-4.80 m,2.81 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018759836424583525,0.0004459433607406347,-1.61047182,-6 pixels,N/A,N/A,N/A
68.2 s,-4.80 m,2.80 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002018312128988264,0.0005915257185228873,-1.610515449,-6 pixels,N/A,N/A,N/A
68.32 s,-4.80 m,2.79 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0020714139645415684,0.0007276232859728673,-1.610579045,-6 pixels,N/A,N/A,N/A
68.43 s,-4.80 m,2.78 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002090736670220463,0.0008485486164548677,-1.610580604,-7 pixels,N/A,N/A,N/A
68.56 s,-4.80 m,2.77 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022656710385387715,0.0008256872575738062,-1.610668738,-7 pixels,N/A,N/A,N/A
68.68 s,-4.80 m,2.76 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022600833883612494,0.001063250140889873,-1.610674494,-7 pixels,N/A,N/A,N/A
68.8 s,-4.79 m,2.74 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0024130517081319062,0.0009403847824721916,-1.6107549,-8 pixels,N/A,N/A,N/A
68.92 s,-4.79 m,2.73 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002223555637309177,0.0011549525706868917,-1.610768441,-8 pixels,N/A,N/A,N/A
69.04 s,-4.79 m,2.72 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0024124377855110706,0.001076052481313012,-1.610843785,-8 pixels,N/A,N/A,N/A
69.16 s,-4.79 m,2.71 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022360641940681503,0.0012323314755732333,-1.610886999,-8 pixels,N/A,N/A,N/A
69.28 s,-4.79 m,2.70 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0023426078025380434,0.0012288556365748092,-1.61092066,-8 pixels,N/A,N/A,N/A
69.4 s,-4.79 m,2.69 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002190980031828987,0.0013318219951353174,-1.611043596,-8 pixels,N/A,N/A,N/A
69.52 s,-4.79 m,2.68 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002241959179001814,0.0013178073015977234,-1.611090972,-8 pixels,N/A,N/A,N/A
69.63 s,-4.79 m,2.67 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0020117573957612847,0.0013895941287945235,-1.611183235,-7 pixels,N/A,N/A,N/A
69.75 s,-4.79 m,2.66 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019447712006026886,0.0013643022728837954,-1.611219479,-7 pixels,N/A,N/A,N/A
69.87 s,-4.79 m,2.65 m,0.47 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.001828387299903084,0.0013419179084036938,-1.611434269,-7 pixels,N/A,N/A,N/A
69.99 s,-4.79 m,2.64 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.001766166456686762,0.0014197427628614256,-1.611420234,-7 pixels,N/A,N/A,N/A
70.11 s,-4.79 m,2.63 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0018004103764900855,0.001267358764887285,-1.61162658,-7 pixels,N/A,N/A,N/A
70.23 s,-4.79 m,2.62 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0017369267607589634,0.001373582475301357,-1.611634317,-7 pixels,N/A,N/A,N/A
70.36 s,-4.79 m,2.61 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019100281391520313,0.0011461441861576234,-1.611623568,-7 pixels,N/A,N/A,N/A
70.49 s,-4.79 m,2.59 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019170539437908564,0.001165548080007828,-1.611701727,-6 pixels,N/A,N/A,N/A
70.61 s,-4.79 m,2.58 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020843139950706712,0.0010955576610363464,-1.611822991,-6 pixels,N/A,N/A,N/A
70.73 s,-4.79 m,2.57 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020686345963963322,0.0011692619267273756,-1.611860691,-6 pixels,N/A,N/A,N/A
70.85 s,-4.79 m,2.56 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020865615893368374,0.0011098941159612876,-1.611875705,-6 pixels,N/A,N/A,N/A
70.97 s,-4.79 m,2.55 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021005331485675067,0.0009445859656583951,-1.611927752,-5 pixels,N/A,N/A,N/A
71.09 s,-4.79 m,2.54 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020015031169046335,0.0010345887036157253,-1.611945154,-5 pixels,N/A,N/A,N/A
71.2 s,-4.79 m,2.53 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020853965650313275,0.0009107515927525093,-1.612043007,-5 pixels,N/A,N/A,N/A
71.32 s,-4.79 m,2.52 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002044338299042578,0.0010108652155122937,-1.612071527,-5 pixels,N/A,N/A,N/A
71.45 s,-4.79 m,2.51 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0022024236834014633,0.0009100215312509758,-1.612159695,-5 pixels,N/A,N/A,N/A
71.57 s,-4.79 m,2.50 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021671412338175964,0.001065017367204858,-1.612233627,-5 pixels,N/A,N/A,N/A
71.69 s,-4.79 m,2.49 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0022773984254956994,0.0009608001859431042,-1.612186097,-5 pixels,N/A,N/A,N/A
71.81 s,-4.79 m,2.47 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021803898231857756,0.0010831244879107712,-1.612366591,-5 pixels,N/A,N/A,N/A
71.94 s,-4.78 m,2.46 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021339269309083217,0.001137424547179551,-1.612315467,-5 pixels,N/A,N/A,N/A
72.06 s,-4.78 m,2.45 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021327794236144625,0.0012176793765114324,-1.612516929,-4 pixels,N/A,N/A,N/A
72.18 s,-4.78 m,2.44 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0022008125815527347,0.0014819556660256132,-1.612460712,-4 pixels,N/A,N/A,N/A
72.31 s,-4.78 m,2.43 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002188709148606682,0.0015878105745997313,-1.612491841,-4 pixels,N/A,N/A,N/A
72.44 s,-4.78 m,2.42 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020629111404675752,0.0019146190943780963,-1.612534895,-4 pixels,N/A,N/A,N/A
72.55 s,-4.78 m,2.41 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0020897749190409752,0.0020240521807108,-1.612564508,-4 pixels,N/A,N/A,N/A
72.67 s,-4.78 m,2.40 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0018766228451099663,0.0022320147305392936,-1.612628565,-4 pixels,N/A,N/A,N/A
72.79 s,-4.78 m,2.39 m,0.47 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019532239764596124,0.0022079665577007974,-1.612720098,-4 pixels,N/A,N/A,N/A
72.91 s,-4.78 m,2.38 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018557150718743034,0.002228071086534456,-1.612684916,-4 pixels,N/A,N/A,N/A
73.03 s,-4.78 m,2.37 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.002064118648674099,0.0021398137529644854,-1.612743794,-3 pixels,N/A,N/A,N/A
73.15 s,-4.78 m,2.36 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.002052057065415109,0.0021957084503528073,-1.612774416,-3 pixels,N/A,N/A,N/A
73.27 s,-4.78 m,2.34 m,0.47 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022142174925349005,0.0021229868169408794,-1.612780952,-3 pixels,N/A,N/A,N/A
