Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad)
86.31,5.277900505732901,-0.8204222277005581,0.4809778138296875,0.0012224475864921964,0.0990816800739518,0.0007712931133792568,0.0024765103847914065,-0.0031104408558999827,1.5174759982718578
86.31,5.277901736474351,-0.8201234815210257,0.4809800837322682,0.0010879226698675057,0.09911938001799368,0.0007551603574810199,0.002470056278873557,-0.0030988027025043775,1.517556006637748
86.42,5.277695967201698,-0.810891703251601,0.48104005180812864,-0.002187919902580958,0.0994387901453721,0.000608609663954665,0.002560373589332014,-0.002334266823876028,1.5271418303130828
86.53,5.277029467227981,-0.8005142809320512,0.4810934327497321,-0.004965144783708129,0.09996999258259763,0.00034895244462916294,0.0026015847820315035,-0.0008133119990202367,1.554821515830511
86.63,5.276338213497759,-0.791601586277301,0.48111279978988236,-0.0063067980279039254,0.10048551458423949,0.00010665253310985717,0.0026622189670019295,0.000173785725577104,1.5791091993429656
86.75,5.275471416883969,-0.7811352384437382,0.4811170412466587,-0.00690522213916877,0.10107757470049163,-7.533788085977213e-05,0.0026953673881448216,0.0011275016312926457,1.61005130125731
86.86,5.270485870056763,-0.7215171214177324,0.48077408014372147,-0.01621412550547338,0.10341790790869344,-0.0009634419140380422,0.0024619977438044356,-0.0015646425964973925,1.7140576677012087
87.37,5.2703643745763475,-0.7207886105123162,0.48076733242421577,-0.016408843491079288,0.1034362327508373,-0.0009548684466001382,0.0024344685954997562,-0.0015309378193026201,1.7142036283482183
87.37,5.270294027127588,-0.7203721929862661,0.48076352497251973,-0.016515691874097464,0.10342056628647273,-0.0009437503802648042,0.002417317246948909,-0.0015101629444167221,1.7142822483634108
87.38,5.270205276089877,-0.7198519759744025,0.4807588498346582,-0.016660315365904316,0.10342762987428858,-0.0009230644040869162,0.002397967541975603,-0.001483142316510361,1.7143747641382499
87.39,5.270097726074906,-0.7192273997281314,0.48075338132618967,-0.01683507126838374,0.10344106340359494,-0.0008959951834280386,0.00237229115536924,-0.0014502903832316347,1.7144759030826195
87.39,5.269971142905527,-0.7184993307847911,0.4807471725832214,-0.01701666040824743,0.1034043143491947,-0.0008794557237255839,0.002345291109369043,-0.001412314975012179,1.7145990281614512
87.50,5.268206497330718,-0.7091066259949937,0.48066278879659574,-0.018990574040686697,0.10311218077927477,-0.0009638712245051885,0.002288644996979998,-0.0007868836667816922,1.7230633473796757
87.61,5.266108001709605,-0.6992234277500584,0.480570890752083,-0.02053624051306807,0.1029462330474823,-0.0010218624687933758,0.002156353196324317,0.00024474159576589233,1.7404937091376187
87.71,5.263829057314602,-0.6888321253277211,0.48045790538277366,-0.021279808276974198,0.10287275739967901,-0.0011988787051836465,0.0020189099588941275,0.00108042045689953,1.7527714795661653
87.82,5.261510016546349,-0.6781372262796508,0.480325120520516,-0.021350649881494623,0.10273618016120958,-0.0012389626795385365,0.00189805124951039,0.0015808989883904791,1.7602497476139418
87.94,5.249601105343044,-0.6184033685475114,0.4794259337116326,-0.0192306555693409,0.10165862231691922,-0.0016381276986755823,0.0018184116529182477,0.001963811860742296,1.7648998800764217
88.45,5.249561308387015,-0.6181991138588094,0.4794226574903159,-0.019235621987516303,0.10165012675990999,-0.0016382097491931622,0.0018123274431764273,0.0019695339028656875,1.7648850200139357
88.46,5.249422844137121,-0.6174841781788056,0.47941122572691186,-0.01917920884327981,0.10163438384581965,-0.0016270816696147877,0.0017915245718519966,0.0019863672685116966,1.7648443142540393
88.47,5.249167424419092,-0.6161567283314344,0.47939017955666324,-0.01912258718252948,0.1016353099371299,-0.0016131971053840214,0.0017538251802230228,0.002012737517660667,1.7648094537566519
88.48,5.248952924987893,-0.6150356755134581,0.4793724862639662,-0.019036961762489313,0.1016347701289331,-0.001605446126981404,0.0017333303254633678,0.002033279975082185,1.7647984746328356
88.50,5.2486621074133755,-0.6135105093252606,0.4793484734624867,-0.018954648281216187,0.10161733245807757,-0.0015971075997839137,0.001722762045144564,0.0020626643855256753,1.7647889499549863
88.57,5.247452449964482,-0.6070234235719615,0.4792546274074308,-0.018493933826678074,0.10157231536291893,-0.0014128061571527897,0.0017814348239700267,0.0021301544527574942,1.7644611905750716
88.68,5.2456214330631425,-0.5968059476290785,0.4791108451970342,-0.01777509158121333,0.10150259358262521,-0.0014109203583387627,0.0019677773823799224,0.0021567225993070075,1.7638761121335311
88.78,5.243871194186275,-0.5866777755673989,0.47897553673450516,-0.017000245664413143,0.10168622901612948,-0.0013048312690717662,0.0021110526990670924,0.0022494730557717124,1.763461514515848
88.89,5.242232346763502,-0.5766296296158246,0.478869287313502,-0.016275056730839465,0.10198860244483461,-0.000993848074085476,0.0022890962885535075,0.0022397151976380055,1.7631602232428358
88.99,5.234094005364543,-0.5177870934427699,0.47845152757529563,-0.01225598060563735,0.10512039395421281,-0.00020055206356125104,0.002524060336810153,0.002431219737757237,1.7624307577573386
89.50,5.234044474563939,-0.5173639908999526,0.4784507623827773,-0.012179789545310864,0.10517610692800082,-0.00018314659276850304,0.002510851506095713,0.002432277032096714,1.7624407415115206
89.50,5.233994176375254,-0.5169410573698718,0.47845005199087437,-0.012182497994603417,0.10517648687441984,-0.00017498392708965323,0.0024981109591401185,0.002438190118506825,1.7624476984248818
89.51,5.233956928081129,-0.5166236662694083,0.4784495216218281,-0.012145173056244496,0.10521163477975173,-0.0001759299476590901,0.0024882797395027766,0.0024402529894874303,1.7624512020589127
89.52,5.233832135850667,-0.5155664222784606,0.47844768386155734,-0.012052707067772712,0.10529700963548257,-0.00019391865512466064,0.0024608328332872123,0.0024548896439788377,1.7624567711430326
89.54,5.233598785833173,-0.5135591177204554,0.4784438008099775,-0.011923957914316234,0.10542875858832795,-0.0001980071768084135,0.0024278953958908485,0.0024766016834194874,1.7624196778836763
89.64,5.232518641818037,-0.503725495705025,0.4784332893110107,-0.011243845726870925,0.10593487959228937,-6.325248635866143e-05,0.002400701464698799,0.0024876279451101053,1.7623152253826246
89.76,5.231368172014468,-0.49264814321221145,0.4784271478905198,-0.010350393641354044,0.1064145207777744,-0.00016374310638310284,0.002210406095154946,0.0026070371776232876,1.7623251752840239
89.86,5.2303977629282095,-0.48216389502001905,0.47840557354404567,-0.009458408015547771,0.10673647794600526,-0.00019675756087180423,0.002022364785741155,0.0025598653980209423,1.7622700561402698
89.96,5.229492124742473,-0.47168748438302416,0.47840410854358223,-0.008573890689840937,0.10689816692239729,7.861948902827782e-05,0.0019704427793099696,0.002663401873404236,1.7622368612183033
90.07,5.225939782212262,-0.4093826169718162,0.47846025165605033,-0.0037045352695560846,0.10853833379737401,0.0003993208480802017,0.0021298642881734664,0.00267779971238225,1.7618341173425045
90.58,5.225939782212262,-0.4093826169718162,0.47846025165605033,-0.0037045352695560846,0.10853833379737401,0.0003993208480802017,0.0021298642881734664,0.00267779971238225,1.7618341173425045
90.58,5.225927453221201,-0.40905680714300857,0.4784614864448725,-0.003699171920918839,0.10856697466367778,0.0004168776444243067,0.0021279354236598763,0.0026838200567633,1.7618360774605533
90.58,5.225919331058136,-0.4088396790204846,0.4784623418399026,-0.0036672739086706495,0.10858191658713698,0.00042997879479392763,0.0021273406699380574,0.002687722833683521,1.7618373125308857
90.59,5.225890909267798,-0.4080789198074567,0.47846546822914116,-0.00362840431004762,0.10858824925655183,0.00045117730803659133,0.0021206341455334418,0.0027020887219139102,1.7618430464640442
90.60,5.2258463197006435,-0.4067724182631162,0.47847086092099383,-0.0035321550806441705,0.10862220372404627,0.0004500799714987953,0.0021025256290108972,0.0027073243709179783,1.7618264955507055
90.70,5.225553782572095,-0.3960026809853471,0.4785060218122983,-0.0027226095973761446,0.10898435394555002,0.00034736192047471134,0.0021303151699849704,0.002617588884385092,1.7617110842013275
90.80,5.2253170177627,-0.38529909546992724,0.4785485627061335,-0.001967039180336427,0.10931711968930392,0.000587665088176266,0.0020899532421397382,0.00264370279742636,1.761735394862121
90.91,5.225173255321013,-0.3739040438521816,0.47860365977517216,-0.0012555337602897856,0.10965275924291318,0.0005290681992564468,0.0020720492668472143,0.0025048201405650913,1.761551403707329
91.02,5.225087700318517,-0.3633608146425036,0.47867179553795824,-0.0007005457083421884,0.10989409029832513,0.0008587068304788013,0.00205627028545681,0.002463280978628965,1.7615856382989072
91.13,5.225350562374287,-0.30084477068152,0.4791227739608953,0.0005832397785338614,0.11066277073706665,0.0010293947446728196,0.0017896852968921242,0.001720797912922934,1.761334856154854
91.63,5.225350944363169,-0.3007338334976924,0.47912380757360584,0.0005805779617779549,0.11066078389876795,0.0010339195159792377,0.0017869021396523584,0.0017221406847624176,1.7613370185699704
91.64,5.2253529780771535,-0.30017916600335837,0.47912902744547275,0.0005453903714819219,0.11067488450364082,0.0010489158387243357,0.0017797209759350988,0.0017245945563348843,1.7613435213312452
91.64,5.225354949095193,-0.29973515128947076,0.47913321599013003,0.0005576503589536111,0.11063529425366501,0.0010459307589657312,0.0017722121247323607,0.0017245622346889634,1.7613466409781942
91.65,5.22535780682308,-0.29917966687034564,0.4791384251828385,0.000515860134805274,0.11065025493175003,0.0010408908682839526,0.0017612687828392566,0.0017211923234633276,1.7613423220317774
91.67,5.225374303307607,-0.2969568427268408,0.47915890285249274,0.0004918186272812752,0.11058661985544317,0.0010038014941921216,0.0017149433579405813,0.0016775864481582965,1.761312899956715
91.78,5.225434918243151,-0.28611258794343974,0.4792565747900838,0.00033138064356663736,0.11037820416588306,0.0010207101431902177,0.0016608520750417094,0.0015582110243837315,1.761351865093184
91.89,5.225460882912447,-0.2750725122054936,0.47936791963809877,2.635574577822266e-05,0.11004360351326799,0.001303099932067035,0.0015854348900672156,0.0014915692384111154,1.7612678598386056
92.00,5.22545480837325,-0.2641821228843256,0.4794795031103153,-0.00027835082782747184,0.10969221766869937,0.0010359638071963106,0.0015330771536719641,0.001439556557752702,1.7611788460207585
92.11,5.225407606568164,-0.2529045035720406,0.4796004608755608,-0.0006060423482627341,0.10925930108979469,0.0013248422108048333,0.0015274100560768553,0.001442860624716361,1.7611398903510598
92.21,5.224526160151449,-0.19050291943802772,0.48028907768483703,-0.002633850260880581,0.1075669861796893,0.0013620885714493507,0.0018861133220307938,0.0013196627845724678,1.7608786258261488
92.72,5.224523540435989,-0.19039524667982247,0.4802904448984257,-0.0026385950729454453,0.10755846280387,0.0013674714819813406,0.0018855562447772384,0.0013194562773356613,1.7608783034951145
92.72,5.224507947995497,-0.18974871538301535,0.48029875225298735,-0.00266974381864777,0.10755467982730625,0.0013969543296136148,0.001879696139298129,0.0013161562780875018,1.7608764293195889
92.73,5.224491498489543,-0.189102121404765,0.48030719723492193,-0.00269519410775937,0.1075287669851539,0.0014128649224151458,0.0018724386903868964,0.001316811408386743,1.7608843137062575
92.74,5.224455996439957,-0.18780912398881622,0.4803241774052785,-0.0027122613110799987,0.10753921828078924,0.0014072664062511825,0.001856291303937684,0.001329938909701622,1.760908701479534
92.74,5.224449716064885,-0.18759381264268485,0.4803269810858869,-0.002708371726485203,0.10753364613317917,0.0013996311269088497,0.0018542452441653223,0.0013340632230742346,1.7609118330638103
92.84,5.224167515300404,-0.17728156129679723,0.48044650510234116,-0.0031749508770839243,0.10746795717829291,0.0011669638242881152,0.0018894667822257722,0.0013377737810495048,1.7608116686335806
92.94,5.223840155309997,-0.16665478675996048,0.4805736072024915,-0.0035568149327589796,0.10736852283594735,0.0013966037854482424,0.001930183356623254,0.0013167233838460176,1.7608109624420663
93.05,5.223446093266547,-0.15539387887117875,0.48069824505211,-0.004025642012498189,0.10737953006887545,0.0009734021225963723,0.001997238536477535,0.0013113221797332502,1.7606787053012767
93.17,5.223018197712817,-0.14454740930257903,0.48080540458116755,-0.004372959320857915,0.10731963773004324,0.0009814108033096328,0.001969151854148571,0.001320363640302708,1.7607301328232305
93.27,5.219813506936635,-0.08373552394948985,0.4809735123381832,-0.007158148074786472,0.10668145409266913,-0.00023675159767932852,0.001813823137924217,0.0010414572303098775,1.7604852582917017
93.78,5.21976990167776,-0.08309399321096989,0.4809720181856624,-0.007190760275514571,0.10664339983200159,-0.0002582084785330459,0.001805398100161547,0.001042516418102869,1.7604834965648142
93.79,5.219724024776674,-0.08245233892908978,0.48097039871065017,-0.0071906092188903665,0.10663734092516038,-0.0002778655941981338,0.0017938175532287853,0.001054987193332771,1.7604817769724876
93.79,5.219668146395182,-0.08170373489109282,0.4809683684042303,-0.007183911142204547,0.1066317918625906,-0.0002964698311114788,0.001777217962074507,0.0010807650699045537,1.7604816303866504
93.80,5.219635335162613,-0.08127622720822138,0.480967169914816,-0.007232197634203346,0.10659682385326673,-0.0003015979550047653,0.0017680319608108558,0.0010995750128522642,1.7604770688413014
93.81,5.219570173258582,-0.08042086431337601,0.48096470827567644,-0.007286775250293597,0.10657096945287875,-0.00031511281755609383,0.0017479626423401063,0.0011333560788266452,1.7604691522650942
93.91,5.218859562899802,-0.07018168225356887,0.48092747179635653,-0.007855931118884909,0.10624628867527784,-0.0003713544799778586,0.001644922350731844,0.0010241312389800792,1.7603561192362984
94.02,5.218061072440043,-0.05978256532072423,0.4808958729795708,-0.008307615651840622,0.10581179365318694,-0.0003961693088564435,0.0015980522755231002,0.0010458121198116954,1.7603894657485606
94.12,5.21718807416099,-0.049000283303228066,0.48084201504728136,-0.00891795203348323,0.10531175661351387,-0.0005665342507038368,0.0015257033347137457,0.0009928523105728903,1.7602885135567972
94.23,5.216228137964792,-0.038298140373685216,0.4807913272233953,-0.00929312169430652,0.1047976171982869,-0.0005904270945175715,0.001562090219813282,0.0011530380489287344,1.7603231586905836
94.34,5.210389536596864,0.022059525318236264,0.4802775344793393,-0.010023468330761877,0.1030540926865361,-0.0011104887937886613,0.0017477627859055897,0.0015922243871716861,1.7600062161425771
94.84,5.210389536596864,0.022059525318236264,0.4802775344793393,-0.010023468330761877,0.1030540926865361,-0.0011104887937886613,0.0017477627859055897,0.0015922243871716861,1.7600062161425771
94.85,5.21035058409585,0.022473020227959585,0.48027306893616983,-0.010027224604478578,0.10303576155830843,-0.001119041310738124,0.0017422670432338514,0.0015850804738474938,1.7600026845461432
94.85,5.2103118574054035,0.022886759516761578,0.480268554912552,-0.010032994286807463,0.10303056906189978,-0.0011320991245193884,0.001735430832989756,0.0015765083780900954,1.7599980919634663
94.86,5.210224271922911,0.023817401908329514,0.48025819259345326,-0.010012764828888477,0.10301302661035328,-0.0011623297191001303,0.0017205615162758472,0.0015598967331672375,1.7599852152985873
94.87,5.210133646390579,0.024747778225543426,0.48024760251433424,-0.009978746732727719,0.10299685341235162,-0.0011913695779662784,0.001703036103549361,0.0015601660283404645,1.759969237707708
94.98,5.2092098225553425,0.03433343685566639,0.48012751772903123,-0.010221231599293643,0.10303824147305606,-0.0012851328288709452,0.001691768251165806,0.0014764913055972935,1.75219868450165
95.09,5.208194674142732,0.044936688890085376,0.4800056505105497,-0.010437875011354103,0.10284126725733078,-0.0012185087500198866,0.001774217670614534,0.0011847003290722106,1.7271182599518764
95.20,5.207145728783651,0.055398321607361176,0.47987410487792725,-0.010818974574212187,0.10270785554089877,-0.0013500014138852262,0.001929916405011766,0.0009873495635932604,1.7003420154360542
95.30,5.206077627751393,0.065229141731804,0.47974256134887805,-0.011171477327962274,0.10264127008136431,-0.0014164531368230108,0.0020729475436610466,0.0010332076180617426,1.6731059418967662
95.40,5.200618806207384,0.12374265897190137,0.4790158963620772,0.0008568225699926916,0.10460954948286998,-0.0008701841017386847,0.002933512216858397,0.005637118218192187,1.5596046522794749
95.91,5.200618806207384,0.12374265897190137,0.4790158963620772,0.0008568225699926916,0.10460954948286998,-0.0008701841017386847,0.002933512216858397,0.005637118218192187,1.5596046522794749
95.91,5.2006210814280625,0.12426689250120625,0.47901163992283935,0.0010561611267917597,0.10464914416939275,-0.0008451224451062889,0.002929303983175911,0.005650126855348954,1.559439129106098
95.92,5.200622447909298,0.12447667607540024,0.4790099608425602,0.0011410646488048057,0.10464944507635285,-0.000840218321291341,0.002927220544459325,0.005654445957940295,1.5593756624611648
95.93,5.200627694525351,0.12510670375982305,0.4790049596916542,0.0013846457206269315,0.1047042688783968,-0.0008326256808125974,0.0029185025926901057,0.005666812395859513,1.5591937458627068
95.94,5.200641914693672,0.12615806584387104,0.4789965952879517,0.0017783099712212005,0.10475976057155573,-0.0008432300263179118,0.002899341284504296,0.005675744540885289,1.5589168094359775
95.95,5.200671863204092,0.127526912235681,0.4789854935453064,0.00228956335350039,0.10485513767868392,-0.0008496608072532471,0.0028689276280900785,0.005658334082125099,1.558530406033206
96.05,5.201193097197113,0.13777591674552794,0.4789088084250873,0.005749238488895629,0.10578878506708281,-0.00061407598579836,0.002766639538164168,0.004984138223663794,1.545629846278947
96.16,5.202082217554003,0.14809916208658994,0.4788559578894189,0.008591980555875683,0.10636731128083181,-0.000502043523427668,0.002686940408104641,0.003967324554873803,1.520005239860024
96.26,5.203224987730966,0.1587857309633099,0.4788093759876454,0.010582861754548274,0.10681268949246461,-0.0003363724083259579,0.0025835115342494807,0.003003820649461201,1.4926868604030328
96.38,5.204473837914669,0.1696277819284495,0.4787842004739741,0.011839247489427227,0.10706282233834168,-0.00014573728005153053,0.0024016340027610346,0.0023906482250170224,1.4639011419369063
96.48,5.213465421669019,0.23174074369321573,0.4788620927693965,0.02501480460330717,0.10519298884242524,0.0005801957892080396,0.002299045550597006,0.005178962404849223,1.3588732211060555
96.99,5.213490532791019,0.23184645270287793,0.478862674444684,0.025060211742693413,0.10517910681267738,0.000582570711015555,0.0022964584738066,0.005179223195018093,1.3588489695439463
96.99,5.2135659300307955,0.2321637218545107,0.4788644336354536,0.025169157293443444,0.1051666420240335,0.000589238637930204,0.0022879729020796177,0.00518103157953338,1.3587788682168989
97.00,5.213743205158614,0.23290331101796125,0.4788686020286626,0.025425955350006687,0.10511225972503507,0.0006007671486094897,0.002270676020520231,0.005183857009429822,1.3586255402096352
97.00,5.213768650819109,0.23300899763143543,0.47886920368219754,0.025459659726334707,0.10511000677723356,0.0006022255257458768,0.002267911418197614,0.005184501119791915,1.358603917451907
97.01,5.213845246990182,0.23332592595165558,0.47887101612935756,0.025544407937708825,0.10511364534165031,0.0006059949708557764,0.0022602342147088534,0.0051858323437129275,1.3585383335200591
97.11,5.216679790829433,0.2438214803222454,0.4789223024402932,0.028733200405035936,0.10445187264967733,0.00045670128048543024,0.00205043970825465,0.004624466843715919,1.3575238671967698
97.23,5.219883924408731,0.2544603714884482,0.47898488340316475,0.0313854835224846,0.10370522527001275,0.0006820976123697428,0.0017938580675828921,0.003999675884783143,1.3578483567747794
97.34,5.223205810338967,0.2646055575997243,0.4790405796963816,0.033166561690768724,0.10296944818856084,0.0006310245742106785,0.0015338437219777554,0.0032566832466325675,1.3587785848000289
97.44,5.226695863592839,0.2747461104556994,0.47912195059268436,0.03423954866003798,0.10225288556940526,0.0009468384198031627,0.001461666550521868,0.0025087098535290873,1.3598584856451936
97.55,5.246690476700156,0.3335211258293967,0.47967972919205304,0.030436274290586613,0.0987397344552951,0.0011033535294793471,0.0010187853181186945,0.00016812131532273252,1.3633641298709596
98.06,5.246690476700156,0.3335211258293967,0.47967972919205304,0.030436274290586613,0.0987397344552951,0.0011033535294793471,0.0010187853181186945,0.00016812131532273252,1.3633641298709596
98.06,5.246810402957912,0.3339170960474902,0.47968416364116934,0.03038858817474204,0.09873891434824841,0.0011129176207256202,0.001015581543014888,0.00017777339755674628,1.3633826672686251
98.07,5.246929857595727,0.33431294660364286,0.47968864880319156,0.03032414187878686,0.09868301725301397,0.0011266216708264703,0.001012393435483122,0.00018859366832875765,1.363398646312186
98.08,5.247406015675254,0.33589682368419155,0.4797070778249153,0.030069546833494873,0.09859588529516021,0.0011632789785082625,0.0009920704089025176,0.00022945715389646192,1.3634224016294583
98.09,5.247644664890763,0.33668798436073455,0.4797163846284971,0.029938423161755243,0.09855936639672154,0.001163834501468893,0.0009807012681608282,0.0002388360555528544,1.3634185856318377
98.18,5.250099491692629,0.34485265757833655,0.47980962858656095,0.028650187448991837,0.09800365304401752,0.001116021075186257,0.0009222176650211804,0.00012698706307502706,1.3634199636965683
98.29,5.252976284056958,0.35492588569668215,0.47992772833181335,0.027133361580305236,0.09725711864707591,0.0011500543379796228,0.0008337149799926867,0.00011676397678040304,1.3635487820641419
98.40,5.255561192991598,0.36443020438276974,0.4800338745621197,0.025593784410874492,0.09649091523187722,0.0010240841886751603,0.000773570202650627,0.00011409795392958544,1.3634241456834968
98.51,5.258063388375554,0.3741380346227295,0.480143562436382,0.024180887967987744,0.09557921480359556,0.001155480471133549,0.0007418080594911395,0.0001736314780853651,1.3635121976675257
98.62,5.270040518446582,0.4294747161079988,0.4808204375530256,0.01603505968919124,0.09122951943970836,0.0009587116114528184,0.0011475618979622285,-0.0001053434847102847,1.36312745231222
99.13,5.270040518446582,0.4294747161079988,0.4808204375530256,0.01603505968919124,0.09122951943970836,0.0009587116114528184,0.0011475618979622285,-0.0001053434847102847,1.36312745231222
99.13,5.270040518446582,0.4294747161079988,0.4808204375530256,0.01603505968919124,0.09122951943970836,0.0009587116114528184,0.0011475618979622285,-0.0001053434847102847,1.36312745231222
99.14,5.270055882830286,0.4295662219299158,0.48082139486883735,0.016009473017868345,0.09122830137369557,0.0009575460691899768,0.0011468511020995696,-0.00010181139273178158,1.3631276217624912
99.15,5.2700868111275385,0.42974915482268194,0.4808233030275802,0.01596661731891157,0.09122396927152657,0.0009529856888212795,0.001145514683642699,-9.616405079163854e-05,1.363127788300096
99.15,5.270117928448005,0.4299320245806286,0.4808251997720308,0.015946982975330433,0.09121021814537589,0.0009470428457543058,0.0011441289911512992,-9.176275984939698e-05,1.3631277640427033
99.17,5.270385711076277,0.43148662166130036,0.48084067885866133,0.015654533449063857,0.09113517696769119,0.0008853566152966178,0.0011209348991656205,-8.325505589686402e-05,1.3631073249104924
99.18,5.2704653123219005,0.4319434464538731,0.48084505599610716,0.015588428592060968,0.09110491315779726,0.0008680977278633738,0.0011130634852311561,-8.937797123725313e-05,1.3630987888985737
99.26,5.271673827093769,0.4391110219849204,0.48090077629925265,0.014507823555918734,0.09076033232384752,0.0006896311688324404,0.0011778713115835793,-0.00020931455778855693,1.3629511583270677
99.37,5.273020450567281,0.44807776811364225,0.4809623523547346,0.0131881614199927,0.09031384581487134,0.0005528505004050304,0.0011869497447714893,-9.222410208250329e-05,1.363014910592042
99.48,5.2743077171392185,0.4573529371065612,0.48099998578498937,0.011846836819188996,0.08990136160215219,0.00026740563952876167,0.001215880619369276,-0.00010810244025318462,1.3629300016177148
99.58,5.275346349888415,0.46586938742793765,0.4810218679151318,0.010788556514060176,0.0894798594042087,0.00012884175130665495,0.0012679828121010936,5.768657997966716e-05,1.3629952159238752
99.69,5.280076584697142,0.5163998033709659,0.48080788404601466,0.007322823484251465,0.08868175602467364,-0.0008261591416369972,0.001985903118082767,0.0007431272571568332,1.36291032255998
100.20,5.280076584697142,0.5163998033709659,0.48080788404601466,0.007322823484251465,0.08868175602467364,-0.0008261591416369972,0.001985903118082767,0.0007431272571568332,1.36291032255998
100.20,5.280109063560021,0.5168451933168169,0.48080373441826907,0.0073537654534763155,0.08866284118909024,-0.0008329093311484178,0.0019801432687166273,0.0007667086271387496,1.362908251784957
100.20,5.280121618410583,0.5170235945182964,0.4808020637482796,0.007339113243557164,0.08867033102445811,-0.0008365814201402104,0.0019770535357909826,0.000778528809936743,1.362907902934984
100.21,5.280140446384086,0.5172911419046552,0.4807995433798977,0.007353775569213454,0.08867055016171532,-0.0008422883228050154,0.0019727697985067595,0.0007962585847767604,1.3629077240372545
100.24,5.2802980093365,0.519521657965965,0.48077766251410153,0.007269789437888562,0.0886904844720981,-0.0009087089418839849,0.001931651868718963,0.0009400697596821397,1.3629091323844194
100.34,5.281060692681456,0.5288350172904503,0.4806736365647962,0.007279676754538175,0.08871141940278017,-0.0010322921413707005,0.0019403076224282071,0.0009333348737096253,1.3629086258091079
100.45,5.281692702628753,0.5371104236279156,0.48057166580364663,0.0073901378321871896,0.08865715799905924,-0.0011596006886916334,0.001858094570796577,0.0012099045428581561,1.362896732290219
100.56,5.282429317450092,0.5457962144892908,0.480453179223572,0.007553130216364824,0.08858447935979034,-0.0012664994421860418,0.0018503331908976714,0.0011803749692366075,1.3628805460590123
100.68,5.283234814827378,0.5552731417823317,0.4803062012288808,0.007827141808384308,0.08844927782973461,-0.0014168742951098465,0.0018438903441549315,0.0012778462445053947,1.362842781177401
100.78,5.288052565399759,0.6045966642920949,0.4793493505813178,0.009498786558016666,0.08784389263266021,-0.0018165283157004198,0.0019509665513803183,0.0012561936007364999,1.3627008458415728
101.28,5.288061580492871,0.6046848339328187,0.47934753599158453,0.009504270762797397,0.08783383274977807,-0.0018148351865684281,0.0019497999408774089,0.001259004174193905,1.3627004351160432
101.29,5.288088389887297,0.6049496364328377,0.47934209930751104,0.00951401490397555,0.08780213886731036,-0.0018114946952422807,0.0019447351740204788,0.0012690944605177202,1.362699227568797
101.30,5.288140875507507,0.6054799800330763,0.4793312617757991,0.00956760146868906,0.08781783382145718,-0.0018026424151482091,0.0019326214283843768,0.0012968264665980537,1.362697835116755
101.30,5.288166601463726,0.6057452241593355,0.4793258617882497,0.009571391339165408,0.08779198230035672,-0.001799961039153536,0.0019264898824741198,0.0013137571483109263,1.3626965847882593
101.33,5.2883790364929,0.6078666858634274,0.479282729829454,0.009608798919395091,0.08780376991428994,-0.001794027466219943,0.0018750023910618042,0.0014192170428002633,1.3626970889432621
101.43,5.2893588945831,0.6166507435716821,0.47910927767499284,0.010131315647375209,0.0874225119611411,-0.0016916476284068397,0.0017899054210822709,0.0014609963086531692,1.3678695090683977
101.54,5.290335994285253,0.6255752245926678,0.47894850363768404,0.010875067046546161,0.08706377038573143,-0.001519048195710689,0.0017003924774375658,0.002005298707267025,1.3915043004539092
101.64,5.291401379662932,0.6339257894843122,0.47880180141883466,0.0117623163000292,0.08678241440741452,-0.0015140866225004607,0.0016401589402714834,0.0021369810688440546,1.4164015708237383
101.75,5.292648971112763,0.64275122852822,0.4786553221671825,0.012692678179659418,0.08650966810728432,-0.001385874575099616,0.0016358229754316416,0.002174876127501122,1.4455192637571541
101.86,5.2997977805621534,0.6924015582831334,0.4782351700004682,0.002639420635206359,0.08858399178802193,-0.00022217735393157046,0.0023874345315064013,-0.0030494321301738877,1.558411618826013
102.36,5.299799484237218,0.6924901866877782,0.4782349504927691,0.0025894344031909063,0.08858297410663027,-0.0002167248642567198,0.0023873588953999296,-0.0030448060966635003,1.5584448464581302
102.37,5.2998082323339615,0.6929338845761085,0.4782339335578686,0.0023708114497474385,0.08861707336844674,-0.00018943016032090844,0.0023843776837661835,-0.003026505831228077,1.5586082026565033
102.37,5.299812995996573,0.6932003050159664,0.478233402016723,0.0022504733286879595,0.0886364558420877,-0.00016696271847612548,0.0023821197977833674,-0.0030153665615472703,1.5587007664585628
102.38,5.299822222147856,0.6937338563223113,0.4782325421668848,0.001983632953080509,0.08867006471300416,-0.00012301132803178857,0.00237424237180754,-0.0029981394718853875,1.5588787074490567
102.40,5.299844876377046,0.6956046395175797,0.47823092343437046,0.0011291900903776357,0.08878886402998826,-4.9004897784557e-05,0.002338442643560248,-0.0029479950217826,1.559505282098324
102.50,5.299706704069556,0.7036981607948074,0.4782342447061272,-0.0020724386754432675,0.08901631696312491,0.00015324910124532213,0.0023654342581952543,-0.002458755529570016,1.571938033545858
102.62,5.2991179195338765,0.712898287203683,0.47826013787225896,-0.0050061236712264255,0.08942067745833186,0.0002347847861234495,0.0023560655194390613,-0.0012874767564417385,1.6017650109915913
102.72,5.298343106543653,0.722058143869792,0.478296380323863,-0.007104554006330011,0.08986699000887675,0.00048812549834535517,0.002276536444468029,-0.0004706088707552493,1.6337380104797958
